id,d_num,h,segment,model,yhat,p10,p90
ELECTRONICS_1_CHARGER_MH_3_validation,1927,14,regular,global_gbm,7.215340187120063,4.139877630406421,14.383810637829788
ELECTRONICS_1_CHARGER_MH_3_validation,1928,15,regular,global_gbm,9.102969607707166,5.4586505040427244,17.48133046094366
ELECTRONICS_1_CHARGER_MH_3_validation,1929,16,regular,global_gbm,6.499185025220504,3.5315081366716936,13.208348678930934
ELECTRONICS_1_CHARGER_MH_3_validation,1930,17,regular,global_gbm,6.499185025220504,3.4971969124709488,13.407437437859361
ELECTRONICS_1_CHARGER_MH_3_validation,1931,18,regular,global_gbm,6.553710138293978,3.502383604686249,13.407437437859361
ELECTRONICS_1_CHARGER_MH_3_validation,1932,19,regular,global_gbm,7.012637514971097,3.532674247054494,13.87267032268486
ELECTRONICS_1_CHARGER_MH_3_validation,1933,20,regular,global_gbm,7.925695937944418,3.8212067830561405,16.024775866065433
ELECTRONICS_1_CHARGER_MH_3_validation,1934,21,regular,global_gbm,7.215340187120063,3.8917277316851817,14.498073240993314
ELECTRONICS_1_CHARGER_MH_3_validation,1935,22,regular,global_gbm,6.666978099467865,3.79303880537193,13.445397057064302
ELECTRONICS_1_CHARGER_MH_3_validation,1936,23,regular,global_gbm,6.499185025220504,3.55408663123184,13.195761618811906
ELECTRONICS_1_CHARGER_MH_3_validation,1937,24,regular,global_gbm,6.499185025220504,3.519775407031095,13.27157480945141
ELECTRONICS_1_CHARGER_MH_3_validation,1938,25,regular,global_gbm,6.553710138293978,3.547133357112229,13.27157480945141
ELECTRONICS_1_CHARGER_MH_3_validation,1939,26,regular,global_gbm,7.012637514971097,3.5887211133810797,13.70775207981995
ELECTRONICS_1_CHARGER_MH_3_validation,1940,27,regular,global_gbm,7.925695937944418,3.8957366874178496,15.859857623200533
ELECTRONICS_1_CHARGER_MH_3_validation,1941,28,regular,global_gbm,7.215340187120063,3.8378270313478002,14.33180760335742
ELECTRONICS_1_CHARGER_MH_4_validation,1914,1,regular,global_gbm,9.352896846320133,4.627201540855336,16.77640522969982
ELECTRONICS_1_CHARGER_MH_4_validation,1915,2,regular,global_gbm,9.266526466483686,4.541567223127588,16.358613816205537
ELECTRONICS_1_CHARGER_MH_4_validation,1916,3,regular,global_gbm,9.303200864869092,4.399816130563126,16.70071680793552
ELECTRONICS_1_CHARGER_MH_4_validation,1917,4,regular,global_gbm,9.429336004243632,4.510553007220364,16.70071680793552
ELECTRONICS_1_CHARGER_MH_4_validation,1918,5,regular,global_gbm,10.563071545427814,5.186840245666908,17.406107038282055
ELECTRONICS_1_CHARGER_MH_4_validation,1919,6,regular,global_gbm,11.957063954499938,5.370721036906225,20.24694926722604
ELECTRONICS_1_CHARGER_MH_4_validation,1920,7,regular,global_gbm,10.092861720415243,4.486843040860824,18.245761584338986
ELECTRONICS_1_CHARGER_MH_4_validation,1921,8,regular,global_gbm,13.22648954224496,6.113763317385539,20.331357104527736
ELECTRONICS_1_CHARGER_MH_4_validation,1922,9,regular,global_gbm,9.266526466483686,4.206210547395643,16.399563851452488
ELECTRONICS_1_CHARGER_MH_4_validation,1923,10,regular,global_gbm,9.303200864869092,4.38479183477194,16.741666843182472
ELECTRONICS_1_CHARGER_MH_4_validation,1924,11,regular,global_gbm,9.429336004243632,4.554862002623569,16.741666843182472
ELECTRONICS_1_CHARGER_MH_4_validation,1925,12,regular,global_gbm,10.563071545427814,5.2259071907534445,17.447057073529006
ELECTRONICS_1_CHARGER_MH_4_validation,1926,13,regular,global_gbm,11.957063954499938,5.349916892003727,20.280450819774675
ELECTRONICS_1_CHARGER_MH_4_validation,1927,14,regular,global_gbm,10.092861720415243,4.466038895958326,18.27926313688762
ELECTRONICS_1_CHARGER_MH_4_validation,1928,15,regular,global_gbm,13.295195283280187,6.11019079206941,20.81737533867292
ELECTRONICS_1_CHARGER_MH_4_validation,1929,16,regular,global_gbm,9.266526466483686,4.144427627882733,16.392534657368
ELECTRONICS_1_CHARGER_MH_4_validation,1930,17,regular,global_gbm,9.303200864869092,4.32300891525903,16.734637649097984
ELECTRONICS_1_CHARGER_MH_4_validation,1931,18,regular,global_gbm,9.429336004243632,4.503820525255759,16.734637649097984
ELECTRONICS_1_CHARGER_MH_4_validation,1932,19,regular,global_gbm,10.563071545427814,5.099612284410131,17.440027879444518
ELECTRONICS_1_CHARGER_MH_4_validation,1933,20,regular,global_gbm,11.957063954499938,5.167579292132721,20.281353985779248
ELECTRONICS_1_CHARGER_MH_4_validation,1934,21,regular,global_gbm,10.092861720415243,4.391973111859544,18.28151369766318
ELECTRONICS_1_CHARGER_MH_4_validation,1935,22,regular,global_gbm,9.352896846320133,4.170672035328535,16.82586307984945
ELECTRONICS_1_CHARGER_MH_4_validation,1936,23,regular,global_gbm,9.266526466483686,4.132144763296861,16.39799689622355
ELECTRONICS_1_CHARGER_MH_4_validation,1937,24,regular,global_gbm,9.303200864869092,4.222137007399157,16.7818557974743
ELECTRONICS_1_CHARGER_MH_4_validation,1938,25,regular,global_gbm,9.429336004243632,4.422261500044813,16.7818557974743
ELECTRONICS_1_CHARGER_MH_4_validation,1939,26,regular,global_gbm,10.563071545427814,5.093748586823516,17.45819041336388
ELECTRONICS_1_CHARGER_MH_4_validation,1940,27,regular,global_gbm,11.957063954499938,5.119974965180192,20.29951651969861
ELECTRONICS_1_CHARGER_MH_4_validation,1941,28,regular,global_gbm,10.092861720415243,4.4087919739723525,18.298328836811557
ELECTRONICS_1_CHARGER_TN_1_validation,1914,1,regular,global_gbm,6.614076198514178,2.573453852669722,14.692767225537482
ELECTRONICS_1_CHARGER_TN_1_validation,1915,2,regular,global_gbm,6.533998686735654,2.379742044153635,14.427132301897919
ELECTRONICS_1_CHARGER_TN_1_validation,1916,3,regular,global_gbm,6.57067308512106,2.2976574520635737,14.647522413633814
ELECTRONICS_1_CHARGER_TN_1_validation,1917,4,regular,global_gbm,6.696808224495598,2.1429876942236126,14.647522413633814
ELECTRONICS_1_CHARGER_TN_1_validation,1918,5,regular,global_gbm,7.9786915856939,2.6942743287260615,16.34646373233617
ELECTRONICS_1_CHARGER_TN_1_validation,1919,6,regular,global_gbm,13.213754119302186,5.539993710504754,32.55243538336948
ELECTRONICS_1_CHARGER_TN_1_validation,1920,7,regular,global_gbm,7.876927020267944,2.8156914886347373,19.370022365778038
ELECTRONICS_1_CHARGER_TN_1_validation,1921,8,regular,global_gbm,9.911940826022994,3.2130533397292886,18.428464297077237
ELECTRONICS_1_CHARGER_TN_1_validation,1922,9,regular,global_gbm,6.533998686735654,1.871613125338051,14.468082337144871
ELECTRONICS_1_CHARGER_TN_1_validation,1923,10,regular,global_gbm,6.57067308512106,2.039488588583332,14.688472448880766
ELECTRONICS_1_CHARGER_TN_1_validation,1924,11,regular,global_gbm,6.696808224495598,2.19286367485716,14.688472448880766
ELECTRONICS_1_CHARGER_TN_1_validation,1925,12,regular,global_gbm,7.9786915856939,2.8721309128619414,16.38741376758312
ELECTRONICS_1_CHARGER_TN_1_validation,1926,13,regular,global_gbm,13.213754119302186,5.532810234195675,32.553890680722326
ELECTRONICS_1_CHARGER_TN_1_validation,1927,14,regular,global_gbm,7.876927020267944,2.8085080123256585,19.37147766313089
ELECTRONICS_1_CHARGER_TN_1_validation,1928,15,regular,global_gbm,9.98064656705822,3.313901740632707,18.908225277095298
ELECTRONICS_1_CHARGER_TN_1_validation,1929,16,regular,global_gbm,6.533998686735654,1.7751726114214483,14.454795888933258
ELECTRONICS_1_CHARGER_TN_1_validation,1930,17,regular,global_gbm,6.57067308512106,1.943048074666728,14.675186000669154
ELECTRONICS_1_CHARGER_TN_1_validation,1931,18,regular,global_gbm,6.696808224495598,2.1071646030856592,14.675186000669154
ELECTRONICS_1_CHARGER_TN_1_validation,1932,19,regular,global_gbm,7.9786915856939,2.6476271070063278,16.374127319371507
ELECTRONICS_1_CHARGER_TN_1_validation,1933,20,regular,global_gbm,13.213754119302186,5.322922124821132,32.60767274675247
ELECTRONICS_1_CHARGER_TN_1_validation,1934,21,regular,global_gbm,7.876927020267944,2.585154445192133,19.426607123932033
ELECTRONICS_1_CHARGER_TN_1_validation,1935,22,regular,global_gbm,6.614076198514178,1.7930800116953751,14.735967821559989
ELECTRONICS_1_CHARGER_TN_1_validation,1936,23,regular,global_gbm,6.533998686735654,1.6482595582045263,14.466515381915933
ELECTRONICS_1_CHARGER_TN_1_validation,1937,24,regular,global_gbm,6.57067308512106,1.8161350214498062,14.686905493651828
ELECTRONICS_1_CHARGER_TN_1_validation,1938,25,regular,global_gbm,6.696808224495598,1.9995644325176647,14.686905493651828
ELECTRONICS_1_CHARGER_TN_1_validation,1939,26,regular,global_gbm,7.9786915856939,2.6501240853828274,16.192283653396352
ELECTRONICS_1_CHARGER_TN_1_validation,1940,27,regular,global_gbm,13.213754119302186,5.347038116978283,32.61939223973514
ELECTRONICS_1_CHARGER_TN_1_validation,1941,28,regular,global_gbm,7.876927020267944,2.63463989984235,19.436979222143723
ELECTRONICS_1_CHARGER_TN_2_validation,1914,1,regular,global_gbm,1.7043664250491364,0.320086118139141,4.57023841177332
ELECTRONICS_1_CHARGER_TN_2_validation,1915,2,regular,global_gbm,1.6232424893790791,0.3627090974988457,4.452926618625681
ELECTRONICS_1_CHARGER_TN_2_validation,1916,3,regular,global_gbm,1.6232424893790791,0.3214746637225183,4.5327256012467805
ELECTRONICS_1_CHARGER_TN_2_validation,1917,4,regular,global_gbm,1.6791034247685646,0.30624688995831273,4.5327256012467805
ELECTRONICS_1_CHARGER_TN_2_validation,1918,5,regular,global_gbm,2.0168650448150207,0.3529395696144986,5.3810274009113455
ELECTRONICS_1_CHARGER_TN_2_validation,1919,6,regular,global_gbm,3.42448227183593,0.47252812913944303,8.454474634433788
ELECTRONICS_1_CHARGER_TN_2_validation,1920,7,regular,global_gbm,1.9333326033730913,0.44056288393220094,5.906117781364292
ELECTRONICS_1_CHARGER_TN_2_validation,1921,8,regular,global_gbm,2.100359469307114,0.4541397795632243,7.099395546743976
ELECTRONICS_1_CHARGER_TN_2_validation,1922,9,regular,global_gbm,1.6232424893790791,0.31876459011389485,4.423474392926313
ELECTRONICS_1_CHARGER_TN_2_validation,1923,10,regular,global_gbm,1.6232424893790791,0.10420728525490462,4.503273375547413
ELECTRONICS_1_CHARGER_TN_2_validation,1924,11,regular,global_gbm,1.6791034247685646,0.09830102743983062,4.503273375547413
ELECTRONICS_1_CHARGER_TN_2_validation,1925,12,regular,global_gbm,2.0168650448150207,0.802138610175379,5.351575175211978
ELECTRONICS_1_CHARGER_TN_2_validation,1926,13,regular,global_gbm,3.42448227183593,0.41760798275454464,8.462187185913766
ELECTRONICS_1_CHARGER_TN_2_validation,1927,14,regular,global_gbm,1.9333326033730913,0.3885295656418302,5.913830332844269
ELECTRONICS_1_CHARGER_TN_2_validation,1928,15,regular,global_gbm,2.1690652103423393,0.4621557639435294,7.585413780889164
ELECTRONICS_1_CHARGER_TN_2_validation,1929,16,regular,global_gbm,1.6232424893790791,0.27291774856947537,4.4868474597881445
ELECTRONICS_1_CHARGER_TN_2_validation,1930,17,regular,global_gbm,1.6232424893790791,0.11395289567680225,4.566646442409244
ELECTRONICS_1_CHARGER_TN_2_validation,1931,18,regular,global_gbm,1.6791034247685646,0.11610653925112424,4.566646442409244
ELECTRONICS_1_CHARGER_TN_2_validation,1932,19,regular,global_gbm,2.0168650448150207,0.7853042650100159,5.414948242073809
ELECTRONICS_1_CHARGER_TN_2_validation,1933,20,regular,global_gbm,3.42448227183593,0.31858664243032503,8.586371512890237
ELECTRONICS_1_CHARGER_TN_2_validation,1934,21,regular,global_gbm,1.9333326033730913,0.16356584055534362,6.039362054591729
ELECTRONICS_1_CHARGER_TN_2_validation,1935,22,regular,global_gbm,1.7043664250491364,0.11815093958090182,4.619696261922954
ELECTRONICS_1_CHARGER_TN_2_validation,1936,23,regular,global_gbm,1.6232424893790791,0.11633375813765932,4.474260399669117
ELECTRONICS_1_CHARGER_TN_2_validation,1937,24,regular,global_gbm,1.6232424893790791,0.1163721887766577,4.545408089225107
ELECTRONICS_1_CHARGER_TN_2_validation,1938,25,regular,global_gbm,1.6791034247685646,0.07881677905250765,4.545408089225107
ELECTRONICS_1_CHARGER_TN_2_validation,1939,26,regular,global_gbm,2.0168650448150207,0.7412908527184674,5.393709888889672
ELECTRONICS_1_CHARGER_TN_2_validation,1940,27,regular,global_gbm,3.42448227183593,0.2752032357823806,8.565133159706098
ELECTRONICS_1_CHARGER_TN_2_validation,1941,28,regular,global_gbm,1.9333326033730913,0.10530988526803378,6.01677630663661
ELECTRONICS_1_CHARGER_TN_3_validation,1914,1,regular,global_gbm,2.623341640265456,0.9170901801789209,7.926054643655733
ELECTRONICS_1_CHARGER_TN_3_validation,1915,2,regular,global_gbm,2.5372848232505665,0.9401361583282332,7.814222476162432
ELECTRONICS_1_CHARGER_TN_3_validation,1916,3,regular,global_gbm,2.5372848232505665,0.9328014966874604,7.8886935104172276
ELECTRONICS_1_CHARGER_TN_3_validation,1917,4,regular,global_gbm,2.5664851949427865,0.9121569890988707,7.8886935104172276
ELECTRONICS_1_CHARGER_TN_3_validation,1918,5,regular,global_gbm,3.170557147387175,0.949472916601814,9.684141219986206
ELECTRONICS_1_CHARGER_TN_3_validation,1919,6,regular,global_gbm,3.420992172436371,0.9284822775020353,9.459873104652306
ELECTRONICS_1_CHARGER_TN_3_validation,1920,7,regular,global_gbm,2.8446425898990637,1.006437353165354,8.252954324787837
ELECTRONICS_1_CHARGER_TN_3_validation,1921,8,regular,global_gbm,3.5225597576752024,1.1461867161555666,10.900920841493722
ELECTRONICS_1_CHARGER_TN_3_validation,1922,9,regular,global_gbm,2.5372848232505665,0.9116704571128887,7.7847702504630645
ELECTRONICS_1_CHARGER_TN_3_validation,1923,10,regular,global_gbm,2.5372848232505665,0.836995482554013,7.859241284717862
ELECTRONICS_1_CHARGER_TN_3_validation,1924,11,regular,global_gbm,2.5664851949427865,0.8130397215170853,7.859241284717862
ELECTRONICS_1_CHARGER_TN_3_validation,1925,12,regular,global_gbm,3.170557147387175,1.523248423402767,9.65468899428684
ELECTRONICS_1_CHARGER_TN_3_validation,1926,13,regular,global_gbm,3.420992172436371,0.8703292139142037,9.467585656132284
ELECTRONICS_1_CHARGER_TN_3_validation,1927,14,regular,global_gbm,2.8446425898990637,0.9511711176720502,8.260666876267814
ELECTRONICS_1_CHARGER_TN_3_validation,1928,15,regular,global_gbm,3.591265498710429,1.1509697833329386,11.386939075638912
ELECTRONICS_1_CHARGER_TN_3_validation,1929,16,regular,global_gbm,2.5372848232505665,0.8999961566230202,7.848143317324894
ELECTRONICS_1_CHARGER_TN_3_validation,1930,17,regular,global_gbm,2.5372848232505665,0.8543747469232162,7.922614351579691
ELECTRONICS_1_CHARGER_TN_3_validation,1931,18,regular,global_gbm,2.5664851949427865,0.8262545167575338,7.922614351579691
ELECTRONICS_1_CHARGER_TN_3_validation,1932,19,regular,global_gbm,3.170557147387175,1.5625366737564048,9.71806206114867
ELECTRONICS_1_CHARGER_TN_3_validation,1933,20,regular,global_gbm,3.420992172436371,0.8039063793665876,9.538891083083172
ELECTRONICS_1_CHARGER_TN_3_validation,1934,21,regular,global_gbm,2.8446425898990637,0.8921365757372496,8.333319697989687
ELECTRONICS_1_CHARGER_TN_3_validation,1935,22,regular,global_gbm,2.623341640265456,0.8977227878007422,7.97551249380537
ELECTRONICS_1_CHARGER_TN_3_validation,1936,23,regular,global_gbm,2.5372848232505665,0.8879068868037006,7.835556257205868
ELECTRONICS_1_CHARGER_TN_3_validation,1937,24,regular,global_gbm,2.5372848232505665,0.8354080207875214,7.834034940632064
ELECTRONICS_1_CHARGER_TN_3_validation,1938,25,regular,global_gbm,2.5664851949427865,0.8015501724844569,7.834034940632064
ELECTRONICS_1_CHARGER_TN_3_validation,1939,26,regular,global_gbm,3.170557147387175,1.49604356781488,9.406863876786254
ELECTRONICS_1_CHARGER_TN_3_validation,1940,27,regular,global_gbm,3.420992172436371,0.6952539649514602,9.421256057678585
ELECTRONICS_1_CHARGER_TN_3_validation,1941,28,regular,global_gbm,2.8446425898990637,0.7614464079530858,8.214337277814115
GROCERY_3_ATTA_KA_1_validation,1914,1,regular,global_gbm,41.90824686551696,22.127944848713916,65.95098881820232
GROCERY_3_ATTA_KA_1_validation,1915,2,regular,global_gbm,41.56022031229668,21.31468153106147,63.16238527287192
GROCERY_3_ATTA_KA_1_validation,1916,3,regular,global_gbm,41.56022031229668,21.32142276713085,63.504488264601875
GROCERY_3_ATTA_KA_1_validation,1917,4,regular,global_gbm,41.76439832733789,21.864376389494584,65.63279022506099
GROCERY_3_ATTA_KA_1_validation,1918,5,regular,global_gbm,51.48557337887101,27.37186091510523,77.4538781436375
GROCERY_3_ATTA_KA_1_validation,1919,6,regular,global_gbm,59.83805618883151,28.885097732675405,96.92451660707859
GROCERY_3_ATTA_KA_1_validation,1920,7,regular,global_gbm,58.113726144903396,26.987458066779816,89.3538135606666
GROCERY_3_ATTA_KA_1_validation,1921,8,regular,global_gbm,47.68364321285241,26.446000976461445,73.22710040648616
GROCERY_3_ATTA_KA_1_validation,1922,9,regular,global_gbm,41.16767103899706,20.833521450927204,63.19313018358162
GROCERY_3_ATTA_KA_1_validation,1923,10,regular,global_gbm,41.16767103899706,21.242364025397723,63.535233175311575
GROCERY_3_ATTA_KA_1_validation,1924,11,regular,global_gbm,41.02452331213462,22.049628288477546,65.66353513577067
GROCERY_3_ATTA_KA_1_validation,1925,12,regular,global_gbm,51.13824763696738,27.235298678843602,77.48462305434718
GROCERY_3_ATTA_KA_1_validation,1926,13,regular,global_gbm,59.49073044692786,28.67580718260949,97.76968814368153
GROCERY_3_ATTA_KA_1_validation,1927,14,regular,global_gbm,57.766400402999764,26.778167516713907,89.43052785254571
GROCERY_3_ATTA_KA_1_validation,1928,15,regular,global_gbm,47.33631747094878,26.237942909423655,73.38358033247118
GROCERY_3_ATTA_KA_1_validation,1929,16,regular,global_gbm,40.82034529709341,20.793946988390392,63.28112863480652
GROCERY_3_ATTA_KA_1_validation,1930,17,regular,global_gbm,40.82034529709341,21.20278956286091,63.62323162653647
GROCERY_3_ATTA_KA_1_validation,1931,18,regular,global_gbm,41.02452331213462,21.86424951946667,63.83153358699558
GROCERY_3_ATTA_KA_1_validation,1932,19,regular,global_gbm,51.13824763696738,26.434437161970664,75.37596480840897
GROCERY_3_ATTA_KA_1_validation,1933,20,regular,global_gbm,59.49073044692786,27.90794733760488,96.44856043850241
GROCERY_3_ATTA_KA_1_validation,1934,21,regular,global_gbm,57.766400402999764,25.989408445248866,88.11074754213757
GROCERY_3_ATTA_KA_1_validation,1935,22,regular,global_gbm,41.16837185031369,20.988725524601275,64.66821067263102
GROCERY_3_ATTA_KA_1_validation,1936,23,regular,global_gbm,40.82034529709341,20.028893964149027,62.26162535092135
GROCERY_3_ATTA_KA_1_validation,1937,24,regular,global_gbm,40.82034529709341,20.3518765679572,62.603728342651316
GROCERY_3_ATTA_KA_1_validation,1938,25,regular,global_gbm,41.02452331213462,18.787473444802025,64.73203030311043
GROCERY_3_ATTA_KA_1_validation,1939,26,regular,global_gbm,51.13824763696738,23.32750426107467,74.66840034293556
GROCERY_3_ATTA_KA_1_validation,1940,27,regular,global_gbm,59.49073044692786,24.12616673472817,94.14061561069042
GROCERY_3_ATTA_KA_1_validation,1941,28,regular,global_gbm,57.766400402999764,22.185151478273436,87.40183568189317
GROCERY_3_ATTA_KA_2_validation,1914,1,regular,global_gbm,46.497057809561774,29.59990480922843,67.83642600997422
GROCERY_3_ATTA_KA_2_validation,1915,2,regular,global_gbm,46.14586787234507,28.538937684012183,64.3863139037589
GROCERY_3_ATTA_KA_2_validation,1916,3,regular,global_gbm,46.14586787234507,28.20386798031707,64.72841689548889
GROCERY_3_ATTA_KA_2_validation,1917,4,regular,global_gbm,46.35004588738628,28.656658944262972,67.82602872842791
GROCERY_3_ATTA_KA_2_validation,1918,5,regular,global_gbm,55.81801980434599,33.14307739593566,81.84864452226813
GROCERY_3_ATTA_KA_2_validation,1919,6,regular,global_gbm,71.34354895140137,38.86845317182293,107.16814764658098
GROCERY_3_ATTA_KA_2_validation,1920,7,regular,global_gbm,69.69844010014458,37.38158175480824,99.12856017709686
GROCERY_3_ATTA_KA_2_validation,1921,8,regular,global_gbm,55.83365441325051,33.30953802844066,80.81802090686213
GROCERY_3_ATTA_KA_2_validation,1922,9,regular,global_gbm,45.753318599045436,28.75729918306423,64.60247040696788
GROCERY_3_ATTA_KA_2_validation,1923,10,regular,global_gbm,45.753318599045436,29.0673421764525,64.94457339869787
GROCERY_3_ATTA_KA_2_validation,1924,11,regular,global_gbm,45.610170872183,28.821272227504547,68.04218523163689
GROCERY_3_ATTA_KA_2_validation,1925,12,regular,global_gbm,55.470694062442355,33.2905411677219,82.06480102547711
GROCERY_3_ATTA_KA_2_validation,1926,13,regular,global_gbm,70.99622320949777,38.52911447923383,108.19873077568322
GROCERY_3_ATTA_KA_2_validation,1927,14,regular,global_gbm,69.35111435824096,37.04224306221914,99.39068606147526
GROCERY_3_ATTA_KA_2_validation,1928,15,regular,global_gbm,55.48632867134686,32.91280464412014,80.97450083284716
GROCERY_3_ATTA_KA_2_validation,1929,16,regular,global_gbm,45.40599285714179,28.230662409412638,64.69046885819279
GROCERY_3_ATTA_KA_2_validation,1930,17,regular,global_gbm,45.40599285714179,28.540705402800903,65.03257184992277
GROCERY_3_ATTA_KA_2_validation,1931,18,regular,global_gbm,45.610170872183,28.200823648095827,67.5951836828618
GROCERY_3_ATTA_KA_2_validation,1932,19,regular,global_gbm,55.470694062442355,32.35927446424031,81.3411427795389
GROCERY_3_ATTA_KA_2_validation,1933,20,regular,global_gbm,70.99622320949777,36.69305976948091,107.74547197278098
GROCERY_3_ATTA_KA_2_validation,1934,21,regular,global_gbm,69.35111435824096,35.1852891260058,98.93877465334403
GROCERY_3_ATTA_KA_2_validation,1935,22,regular,global_gbm,45.75718279435849,27.916004998176568,67.60692835917908
GROCERY_3_ATTA_KA_2_validation,1936,23,regular,global_gbm,45.40599285714179,27.006441150846168,65.05596557430762
GROCERY_3_ATTA_KA_2_validation,1937,24,regular,global_gbm,45.40599285714179,27.230624173572092,65.39806856603761
GROCERY_3_ATTA_KA_2_validation,1938,25,regular,global_gbm,45.610170872183,25.91030340864423,68.49568039897662
GROCERY_3_ATTA_KA_2_validation,1939,26,regular,global_gbm,55.470694062442355,29.728561248342935,80.63357831406549
GROCERY_3_ATTA_KA_2_validation,1940,27,regular,global_gbm,70.99622320949777,33.28201154625245,105.43752714496898
GROCERY_3_ATTA_KA_2_validation,1941,28,regular,global_gbm,69.35111435824096,31.75176453867862,98.22986279309963
GROCERY_3_ATTA_KA_3_validation,1914,1,regular,global_gbm,19.190663922296984,10.69491317525014,32.817437142566085
GROCERY_3_ATTA_KA_3_validation,1915,2,regular,global_gbm,18.92430092976658,9.702034406857523,31.085737836255657
GROCERY_3_ATTA_KA_3_validation,1916,3,regular,global_gbm,18.96097532815198,9.722865929845533,31.427840827985644
GROCERY_3_ATTA_KA_3_validation,1917,4,regular,global_gbm,19.165153343193197,10.485641565111026,33.36464996676034
GROCERY_3_ATTA_KA_3_validation,1918,5,regular,global_gbm,23.275154362054643,13.631075182710267,39.627769395630345
GROCERY_3_ATTA_KA_3_validation,1919,6,regular,global_gbm,25.884712711338484,15.600713301232123,42.08063148795127
GROCERY_3_ATTA_KA_3_validation,1920,7,regular,global_gbm,22.862735455674866,14.50432550085726,40.280649658886965
GROCERY_3_ATTA_KA_3_validation,1921,8,regular,global_gbm,23.014263723143944,13.02366358666752,41.468530013197096
GROCERY_3_ATTA_KA_3_validation,1922,9,regular,global_gbm,18.92430092976658,9.310126904950486,31.11625757728418
GROCERY_3_ATTA_KA_3_validation,1923,10,regular,global_gbm,18.96097532815198,9.669140024463745,31.458360569014168
GROCERY_3_ATTA_KA_3_validation,1924,11,regular,global_gbm,19.165153343193197,10.780531791011198,33.39516970778887
GROCERY_3_ATTA_KA_3_validation,1925,12,regular,global_gbm,23.275154362054643,13.90881589715508,39.65828913665887
GROCERY_3_ATTA_KA_3_validation,1926,13,regular,global_gbm,25.884712711338484,15.61895845515989,42.736382340054774
GROCERY_3_ATTA_KA_3_validation,1927,14,regular,global_gbm,22.862735455674866,14.522570654785026,40.93640051099047
GROCERY_3_ATTA_KA_3_validation,1928,15,regular,global_gbm,23.014263723143944,13.000672339819621,41.7173733520279
GROCERY_3_ATTA_KA_3_validation,1929,16,regular,global_gbm,18.92430092976658,9.017824311386565,31.16264624706743
GROCERY_3_ATTA_KA_3_validation,1930,17,regular,global_gbm,18.96097532815198,9.376837430899826,31.504749238797416
GROCERY_3_ATTA_KA_3_validation,1931,18,regular,global_gbm,19.165153343193197,10.412351234494473,33.44155837757211
GROCERY_3_ATTA_KA_3_validation,1932,19,regular,global_gbm,23.275154362054643,13.295799624117794,39.70467780644211
GROCERY_3_ATTA_KA_3_validation,1933,20,regular,global_gbm,25.884712711338484,15.049685296136039,43.16362558441377
GROCERY_3_ATTA_KA_3_validation,1934,21,regular,global_gbm,22.862735455674866,13.91308538665182,41.364991150120446
GROCERY_3_ATTA_KA_3_validation,1935,22,regular,global_gbm,19.190663922296984,9.688077072282377,33.229925876826144
GROCERY_3_ATTA_KA_3_validation,1936,23,regular,global_gbm,18.92430092976658,8.684773221504136,31.566947327670906
GROCERY_3_ATTA_KA_3_validation,1937,24,regular,global_gbm,18.96097532815198,8.879327461667225,31.90905031940088
GROCERY_3_ATTA_KA_3_validation,1938,25,regular,global_gbm,19.165153343193197,9.551256031952175,33.84585945817558
GROCERY_3_ATTA_KA_3_validation,1939,26,regular,global_gbm,23.275154362054643,12.655632704624274,39.7709809143301
GROCERY_3_ATTA_KA_3_validation,1940,27,regular,global_gbm,25.884712711338484,14.222393507829109,43.229928692301776
GROCERY_3_ATTA_KA_3_validation,1941,28,regular,global_gbm,22.862735455674866,13.063317234246176,41.42994686323747
GROCERY_3_ATTA_MH_1_validation,1914,1,regular,global_gbm,41.89288637982284,24.68394970787694,65.44571377440705
GROCERY_3_ATTA_MH_1_validation,1915,2,regular,global_gbm,41.69134934457388,23.923832290255596,62.4913684485324
GROCERY_3_ATTA_MH_1_validation,1916,3,regular,global_gbm,41.69134934457388,23.92701723209497,62.83347144026238
GROCERY_3_ATTA_MH_1_validation,1917,4,regular,global_gbm,41.745874457647346,24.582217106960265,66.02242757324512
GROCERY_3_ATTA_MH_1_validation,1918,5,regular,global_gbm,52.29877691697834,29.66272689661044,81.74330379385957
GROCERY_3_ATTA_MH_1_validation,1919,6,regular,global_gbm,65.38024360692738,35.60775667135364,109.98490628455359
GROCERY_3_ATTA_MH_1_validation,1920,7,regular,global_gbm,64.21859485660923,33.27046465219809,101.62031233974962
GROCERY_3_ATTA_MH_1_validation,1921,8,regular,global_gbm,48.263696236689064,30.66451562827165,80.64409862295531
GROCERY_3_ATTA_MH_1_validation,1922,9,regular,global_gbm,41.29880007127424,23.68034095177488,62.707524951741384
GROCERY_3_ATTA_MH_1_validation,1923,10,regular,global_gbm,41.29880007127424,23.89874086827614,63.049627943471364
GROCERY_3_ATTA_MH_1_validation,1924,11,regular,global_gbm,41.005999442444065,24.878143886698826,66.2385840764541
GROCERY_3_ATTA_MH_1_validation,1925,12,regular,global_gbm,51.95145117507471,29.636839541104408,81.95946029706855
GROCERY_3_ATTA_MH_1_validation,1926,13,regular,global_gbm,65.03291786502375,35.56207116596197,110.247032168932
GROCERY_3_ATTA_MH_1_validation,1927,14,regular,global_gbm,63.871269114705676,33.22477914680641,101.88243822412802
GROCERY_3_ATTA_MH_1_validation,1928,15,regular,global_gbm,47.91637049478542,30.652220033422125,80.80057854894034
