id,rmsse,model,cutoff,segment
HOMECARE_2_AGARBATTI_KA_1_validation,2.020900672147477,global_gbm,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_KA_2_validation,1.5670841930083341,global_gbm,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_KA_3_validation,0.6432658334322183,global_gbm,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_1_validation,1.3241599587602055,global_gbm,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_2_validation,1.0678768816444346,global_gbm,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_3_validation,1.9706354867951814,global_gbm,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_4_validation,2.152356696023989,global_gbm,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_1_validation,1.8915109661097138,global_gbm,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_2_validation,0.9462653646341811,global_gbm,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_3_validation,2.9292983161253696,global_gbm,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_1_validation,0.8077589613267949,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_2_validation,0.8040146857463695,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_3_validation,1.031577137354279,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_1_validation,1.1831859847362385,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_2_validation,1.4920831400951542,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_3_validation,0.7726434373467039,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_4_validation,0.5654396942590431,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_1_validation,0.7020885106351147,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_2_validation,0.6874027177912315,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_3_validation,0.7607312910534556,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CHARGER_KA_1_validation,0.508348531444533,global_gbm_with_vendor,1612,regular
ELECTRONICS_1_CHARGER_KA_2_validation,0.43522994803746723,global_gbm_with_vendor,1612,regular
ELECTRONICS_1_CHARGER_KA_3_validation,0.9286429417662015,global_gbm_with_vendor,1612,regular
ELECTRONICS_1_CHARGER_MH_1_validation,0.7490037250297453,global_gbm_with_vendor,1612,regular
ELECTRONICS_1_CHARGER_MH_2_validation,0.42345307479493477,global_gbm_with_vendor,1612,regular
ELECTRONICS_1_CHARGER_MH_3_validation,0.5273932158344102,global_gbm_with_vendor,1612,regular
ELECTRONICS_1_CHARGER_MH_4_validation,0.9640401190249794,global_gbm_with_vendor,1612,regular
ELECTRONICS_1_CHARGER_TN_1_validation,0.28827972100082966,global_gbm_with_vendor,1612,regular
ELECTRONICS_1_CHARGER_TN_2_validation,0.15378837539837967,global_gbm_with_vendor,1612,regular
ELECTRONICS_1_CHARGER_TN_3_validation,1.041150902161737,global_gbm_with_vendor,1612,regular
GROCERY_3_ATTA_KA_1_validation,0.6899876636606033,global_gbm_with_vendor,1612,regular
GROCERY_3_ATTA_KA_2_validation,1.0679789583047132,global_gbm_with_vendor,1612,regular
GROCERY_3_ATTA_KA_3_validation,1.4220595064338288,global_gbm_with_vendor,1612,regular
GROCERY_3_ATTA_MH_1_validation,0.8269761128970528,global_gbm_with_vendor,1612,regular
GROCERY_3_ATTA_MH_2_validation,1.5213896054091547,global_gbm_with_vendor,1612,regular
GROCERY_3_ATTA_MH_3_validation,0.8165884985960317,global_gbm_with_vendor,1612,regular
GROCERY_3_ATTA_MH_4_validation,1.3420399207468297,global_gbm_with_vendor,1612,regular
GROCERY_3_ATTA_TN_1_validation,0.5018640642348601,global_gbm_with_vendor,1612,regular
GROCERY_3_ATTA_TN_2_validation,0.7196879565974519,global_gbm_with_vendor,1612,regular
GROCERY_3_ATTA_TN_3_validation,1.2272528385582886,global_gbm_with_vendor,1612,regular
GROCERY_3_PICKLE_KA_1_validation,0.49019231299029964,global_gbm_with_vendor,1612,low_volume_intermittent
GROCERY_3_PICKLE_KA_2_validation,0.5420774847635991,global_gbm_with_vendor,1612,regular
GROCERY_3_PICKLE_KA_3_validation,0.40987966067590553,global_gbm_with_vendor,1612,regular
GROCERY_3_PICKLE_MH_1_validation,0.5681229452277554,global_gbm_with_vendor,1612,regular
GROCERY_3_PICKLE_MH_2_validation,0.5048714936322721,global_gbm_with_vendor,1612,low_volume_intermittent
GROCERY_3_PICKLE_MH_3_validation,0.5290740076947786,global_gbm_with_vendor,1612,regular
GROCERY_3_PICKLE_MH_4_validation,0.8666178582642505,global_gbm_with_vendor,1612,regular
GROCERY_3_PICKLE_TN_1_validation,0.46887793765380037,global_gbm_with_vendor,1612,regular
GROCERY_3_PICKLE_TN_2_validation,0.4256192475130246,global_gbm_with_vendor,1612,low_volume_intermittent
GROCERY_3_PICKLE_TN_3_validation,0.4008612844560053,global_gbm_with_vendor,1612,regular
HOMECARE_1_DETERGENT_KA_1_validation,1.453256833701872,global_gbm_with_vendor,1612,regular
HOMECARE_1_DETERGENT_KA_2_validation,0.5016837588652525,global_gbm_with_vendor,1612,regular
HOMECARE_1_DETERGENT_KA_3_validation,1.0617073944654518,global_gbm_with_vendor,1612,regular
HOMECARE_1_DETERGENT_MH_1_validation,0.8827725821069393,global_gbm_with_vendor,1612,regular
HOMECARE_1_DETERGENT_MH_2_validation,0.8656340186600805,global_gbm_with_vendor,1612,regular
HOMECARE_1_DETERGENT_MH_3_validation,0.8850081332783308,global_gbm_with_vendor,1612,regular
HOMECARE_1_DETERGENT_MH_4_validation,0.49160655707359996,global_gbm_with_vendor,1612,regular
HOMECARE_1_DETERGENT_TN_1_validation,1.3875202706969307,global_gbm_with_vendor,1612,regular
HOMECARE_1_DETERGENT_TN_2_validation,0.5946718622776109,global_gbm_with_vendor,1612,regular
HOMECARE_1_DETERGENT_TN_3_validation,1.6477648656313577,global_gbm_with_vendor,1612,regular
HOMECARE_2_AGARBATTI_KA_1_validation,2.0190224188638806,global_gbm_with_vendor,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_KA_2_validation,1.5739736967437863,global_gbm_with_vendor,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_KA_3_validation,0.643046918976936,global_gbm_with_vendor,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_1_validation,1.3234188811563874,global_gbm_with_vendor,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_2_validation,1.0379140369958686,global_gbm_with_vendor,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_3_validation,2.014587812530753,global_gbm_with_vendor,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_4_validation,2.1466208443462302,global_gbm_with_vendor,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_1_validation,2.0049103705294518,global_gbm_with_vendor,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_2_validation,0.9778415138349217,global_gbm_with_vendor,1612,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_3_validation,2.9058230450203437,global_gbm_with_vendor,1612,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_1_validation,1.0001567152493558,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_2_validation,0.8969186320150863,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_3_validation,1.2714313743711978,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_1_validation,1.6343110610825895,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_2_validation,0.7068299728842253,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_3_validation,0.5563715805841811,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_4_validation,0.4744810587708166,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_1_validation,0.8838792884444707,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_2_validation,0.0,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_3_validation,0.5940953700844338,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CHARGER_KA_1_validation,0.8691974812225565,seasonal_naive,1703,regular
ELECTRONICS_1_CHARGER_KA_2_validation,0.5794453907692929,seasonal_naive,1703,regular
ELECTRONICS_1_CHARGER_KA_3_validation,1.1225362233347795,seasonal_naive,1703,regular
ELECTRONICS_1_CHARGER_MH_1_validation,0.9337290273696127,seasonal_naive,1703,regular
ELECTRONICS_1_CHARGER_MH_2_validation,0.6504690281769135,seasonal_naive,1703,regular
ELECTRONICS_1_CHARGER_MH_3_validation,0.8161723340423641,seasonal_naive,1703,regular
ELECTRONICS_1_CHARGER_MH_4_validation,1.0359404983326956,seasonal_naive,1703,regular
ELECTRONICS_1_CHARGER_TN_1_validation,0.39392116645335495,seasonal_naive,1703,regular
ELECTRONICS_1_CHARGER_TN_2_validation,0.267972900571607,seasonal_naive,1703,regular
ELECTRONICS_1_CHARGER_TN_3_validation,1.644589810390414,seasonal_naive,1703,regular
GROCERY_3_ATTA_KA_1_validation,1.1166470867349745,seasonal_naive,1703,regular
GROCERY_3_ATTA_KA_2_validation,0.8833988538913204,seasonal_naive,1703,regular
GROCERY_3_ATTA_KA_3_validation,1.1167403806272491,seasonal_naive,1703,regular
GROCERY_3_ATTA_MH_1_validation,0.7836823566054916,seasonal_naive,1703,regular
GROCERY_3_ATTA_MH_2_validation,1.6224604396464877,seasonal_naive,1703,regular
GROCERY_3_ATTA_MH_3_validation,0.7336204002953328,seasonal_naive,1703,regular
GROCERY_3_ATTA_MH_4_validation,1.2507781256577424,seasonal_naive,1703,regular
GROCERY_3_ATTA_TN_1_validation,1.193871039816966,seasonal_naive,1703,regular
GROCERY_3_ATTA_TN_2_validation,0.9650451048100219,seasonal_naive,1703,regular
GROCERY_3_ATTA_TN_3_validation,1.0891530791613424,seasonal_naive,1703,regular
GROCERY_3_PICKLE_KA_1_validation,0.47795715695470065,seasonal_naive,1703,low_volume_intermittent
GROCERY_3_PICKLE_KA_2_validation,0.1750186498546416,seasonal_naive,1703,regular
GROCERY_3_PICKLE_KA_3_validation,0.41156272630094654,seasonal_naive,1703,regular
GROCERY_3_PICKLE_MH_1_validation,1.1730945175446257,seasonal_naive,1703,regular
GROCERY_3_PICKLE_MH_2_validation,1.1665410809187795,seasonal_naive,1703,low_volume_intermittent
GROCERY_3_PICKLE_MH_3_validation,0.6071997056333372,seasonal_naive,1703,regular
GROCERY_3_PICKLE_MH_4_validation,1.0138668607829908,seasonal_naive,1703,regular
GROCERY_3_PICKLE_TN_1_validation,1.124757264057488,seasonal_naive,1703,regular
GROCERY_3_PICKLE_TN_2_validation,0.8029473748305014,seasonal_naive,1703,low_volume_intermittent
GROCERY_3_PICKLE_TN_3_validation,0.7895331744611048,seasonal_naive,1703,regular
HOMECARE_1_DETERGENT_KA_1_validation,1.2681463072005081,seasonal_naive,1703,regular
HOMECARE_1_DETERGENT_KA_2_validation,1.4293172310091504,seasonal_naive,1703,regular
HOMECARE_1_DETERGENT_KA_3_validation,1.2502707702280027,seasonal_naive,1703,regular
HOMECARE_1_DETERGENT_MH_1_validation,1.7564812297434858,seasonal_naive,1703,regular
HOMECARE_1_DETERGENT_MH_2_validation,0.8628784930723068,seasonal_naive,1703,regular
HOMECARE_1_DETERGENT_MH_3_validation,0.9056259379590952,seasonal_naive,1703,regular
HOMECARE_1_DETERGENT_MH_4_validation,0.806048506538164,seasonal_naive,1703,regular
HOMECARE_1_DETERGENT_TN_1_validation,1.2787853132147773,seasonal_naive,1703,regular
HOMECARE_1_DETERGENT_TN_2_validation,0.8912883971430855,seasonal_naive,1703,regular
HOMECARE_1_DETERGENT_TN_3_validation,0.9186749048213184,seasonal_naive,1703,regular
HOMECARE_2_AGARBATTI_KA_1_validation,0.900979858755096,seasonal_naive,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_KA_2_validation,1.543552925985842,seasonal_naive,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_KA_3_validation,4.088529250056972,seasonal_naive,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_1_validation,2.6982250185910313,seasonal_naive,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_2_validation,3.086435031392613,seasonal_naive,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_3_validation,2.586411025340502,seasonal_naive,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_4_validation,1.944142721706804,seasonal_naive,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_1_validation,2.123601442240993,seasonal_naive,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_2_validation,1.807352215084956,seasonal_naive,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_3_validation,2.292433003097992,seasonal_naive,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_1_validation,0.8908990361509969,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_2_validation,0.6715555461227755,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_3_validation,0.7770245218859113,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_1_validation,1.284045691991871,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_2_validation,0.701904268463592,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_3_validation,0.4011037200064462,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_4_validation,0.36272690848934647,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_1_validation,0.681487580494137,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_2_validation,0.03542408937845867,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_3_validation,0.4950794750703615,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CHARGER_KA_1_validation,0.782376275360955,moving_average_28,1703,regular
ELECTRONICS_1_CHARGER_KA_2_validation,0.44723425748784695,moving_average_28,1703,regular
ELECTRONICS_1_CHARGER_KA_3_validation,0.8551464357888339,moving_average_28,1703,regular
ELECTRONICS_1_CHARGER_MH_1_validation,0.733847515838193,moving_average_28,1703,regular
ELECTRONICS_1_CHARGER_MH_2_validation,0.6306135681913217,moving_average_28,1703,regular
ELECTRONICS_1_CHARGER_MH_3_validation,0.7797224873450088,moving_average_28,1703,regular
ELECTRONICS_1_CHARGER_MH_4_validation,0.8212599026117889,moving_average_28,1703,regular
ELECTRONICS_1_CHARGER_TN_1_validation,0.3652654979220148,moving_average_28,1703,regular
ELECTRONICS_1_CHARGER_TN_2_validation,0.21828714597109344,moving_average_28,1703,regular
ELECTRONICS_1_CHARGER_TN_3_validation,0.7606700012564693,moving_average_28,1703,regular
GROCERY_3_ATTA_KA_1_validation,0.8236691761561721,moving_average_28,1703,regular
GROCERY_3_ATTA_KA_2_validation,0.7932036006043861,moving_average_28,1703,regular
GROCERY_3_ATTA_KA_3_validation,1.2281881157286494,moving_average_28,1703,regular
GROCERY_3_ATTA_MH_1_validation,0.7754303095487286,moving_average_28,1703,regular
GROCERY_3_ATTA_MH_2_validation,1.2450002915361322,moving_average_28,1703,regular
GROCERY_3_ATTA_MH_3_validation,0.6787784770886482,moving_average_28,1703,regular
GROCERY_3_ATTA_MH_4_validation,1.0321773177365214,moving_average_28,1703,regular
GROCERY_3_ATTA_TN_1_validation,0.7643506857837434,moving_average_28,1703,regular
GROCERY_3_ATTA_TN_2_validation,0.4750367216277185,moving_average_28,1703,regular
GROCERY_3_ATTA_TN_3_validation,1.0487323273646916,moving_average_28,1703,regular
GROCERY_3_PICKLE_KA_1_validation,0.30832833129195936,moving_average_28,1703,low_volume_intermittent
GROCERY_3_PICKLE_KA_2_validation,0.19380425087126882,moving_average_28,1703,regular
GROCERY_3_PICKLE_KA_3_validation,0.34185358948867084,moving_average_28,1703,regular
GROCERY_3_PICKLE_MH_1_validation,0.9845234005267505,moving_average_28,1703,regular
GROCERY_3_PICKLE_MH_2_validation,0.8451281209214099,moving_average_28,1703,low_volume_intermittent
GROCERY_3_PICKLE_MH_3_validation,0.4565920769306628,moving_average_28,1703,regular
GROCERY_3_PICKLE_MH_4_validation,0.6139863696975119,moving_average_28,1703,regular
GROCERY_3_PICKLE_TN_1_validation,0.8599359297900268,moving_average_28,1703,regular
GROCERY_3_PICKLE_TN_2_validation,0.653291243606934,moving_average_28,1703,low_volume_intermittent
GROCERY_3_PICKLE_TN_3_validation,0.5344873180139869,moving_average_28,1703,regular
HOMECARE_1_DETERGENT_KA_1_validation,1.2414846586375141,moving_average_28,1703,regular
HOMECARE_1_DETERGENT_KA_2_validation,1.3509692500710624,moving_average_28,1703,regular
HOMECARE_1_DETERGENT_KA_3_validation,1.0626160577952977,moving_average_28,1703,regular
HOMECARE_1_DETERGENT_MH_1_validation,1.3994840869507053,moving_average_28,1703,regular
HOMECARE_1_DETERGENT_MH_2_validation,0.6098745422767015,moving_average_28,1703,regular
HOMECARE_1_DETERGENT_MH_3_validation,0.8234579430467421,moving_average_28,1703,regular
HOMECARE_1_DETERGENT_MH_4_validation,0.7282373533975701,moving_average_28,1703,regular
HOMECARE_1_DETERGENT_TN_1_validation,0.8332384688999592,moving_average_28,1703,regular
HOMECARE_1_DETERGENT_TN_2_validation,0.5952810917104996,moving_average_28,1703,regular
HOMECARE_1_DETERGENT_TN_3_validation,0.9152954707955538,moving_average_28,1703,regular
HOMECARE_2_AGARBATTI_KA_1_validation,0.9621123968152797,moving_average_28,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_KA_2_validation,1.302029174513765,moving_average_28,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_KA_3_validation,2.4934452051187543,moving_average_28,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_1_validation,2.1423048355767986,moving_average_28,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_2_validation,2.4675882632105974,moving_average_28,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_3_validation,2.300275694906201,moving_average_28,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_4_validation,1.9836886565936627,moving_average_28,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_1_validation,1.318744576210613,moving_average_28,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_2_validation,0.7337451589327648,moving_average_28,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_3_validation,2.01457639086547,moving_average_28,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_1_validation,0.8755228155857717,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_2_validation,0.6531336672742037,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_3_validation,0.7501834550807118,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_1_validation,1.2894355047743349,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_2_validation,0.674735760412658,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_3_validation,0.40013482359482333,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_4_validation,0.4218808324022753,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_1_validation,0.6102195859057461,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_2_validation,0.3090483314642587,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_3_validation,0.4796500020055906,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CHARGER_KA_1_validation,0.7880042185450197,vendor_forecast_raw,1703,regular
ELECTRONICS_1_CHARGER_KA_2_validation,0.5120002957663918,vendor_forecast_raw,1703,regular
ELECTRONICS_1_CHARGER_KA_3_validation,0.9494686329937957,vendor_forecast_raw,1703,regular
ELECTRONICS_1_CHARGER_MH_1_validation,0.747272241974867,vendor_forecast_raw,1703,regular
ELECTRONICS_1_CHARGER_MH_2_validation,0.5317205112141464,vendor_forecast_raw,1703,regular
ELECTRONICS_1_CHARGER_MH_3_validation,0.7706874411247481,vendor_forecast_raw,1703,regular
ELECTRONICS_1_CHARGER_MH_4_validation,0.8558850727445546,vendor_forecast_raw,1703,regular
ELECTRONICS_1_CHARGER_TN_1_validation,0.38615625885942134,vendor_forecast_raw,1703,regular
ELECTRONICS_1_CHARGER_TN_2_validation,0.6019369265600468,vendor_forecast_raw,1703,regular
ELECTRONICS_1_CHARGER_TN_3_validation,0.7712062403018284,vendor_forecast_raw,1703,regular
GROCERY_3_ATTA_KA_1_validation,0.951361525833428,vendor_forecast_raw,1703,regular
GROCERY_3_ATTA_KA_2_validation,0.7888416888422602,vendor_forecast_raw,1703,regular
GROCERY_3_ATTA_KA_3_validation,1.2879312355318158,vendor_forecast_raw,1703,regular
GROCERY_3_ATTA_MH_1_validation,0.7689282690147397,vendor_forecast_raw,1703,regular
GROCERY_3_ATTA_MH_2_validation,1.5614485184115356,vendor_forecast_raw,1703,regular
GROCERY_3_ATTA_MH_3_validation,0.6805919172598677,vendor_forecast_raw,1703,regular
GROCERY_3_ATTA_MH_4_validation,0.9804242920500422,vendor_forecast_raw,1703,regular
GROCERY_3_ATTA_TN_1_validation,0.7561920402780962,vendor_forecast_raw,1703,regular
GROCERY_3_ATTA_TN_2_validation,0.5338625794810617,vendor_forecast_raw,1703,regular
GROCERY_3_ATTA_TN_3_validation,0.9658154781097126,vendor_forecast_raw,1703,regular
GROCERY_3_PICKLE_KA_1_validation,0.3723733985475399,vendor_forecast_raw,1703,low_volume_intermittent
GROCERY_3_PICKLE_KA_2_validation,0.4453640058780359,vendor_forecast_raw,1703,regular
GROCERY_3_PICKLE_KA_3_validation,0.43552876523481737,vendor_forecast_raw,1703,regular
GROCERY_3_PICKLE_MH_1_validation,0.9282084914803994,vendor_forecast_raw,1703,regular
GROCERY_3_PICKLE_MH_2_validation,0.7729826286420338,vendor_forecast_raw,1703,low_volume_intermittent
GROCERY_3_PICKLE_MH_3_validation,0.5319949179072484,vendor_forecast_raw,1703,regular
GROCERY_3_PICKLE_MH_4_validation,0.6393621263192155,vendor_forecast_raw,1703,regular
GROCERY_3_PICKLE_TN_1_validation,0.8835693454033329,vendor_forecast_raw,1703,regular
GROCERY_3_PICKLE_TN_2_validation,0.6392744190355507,vendor_forecast_raw,1703,low_volume_intermittent
GROCERY_3_PICKLE_TN_3_validation,0.5820690690903505,vendor_forecast_raw,1703,regular
HOMECARE_1_DETERGENT_KA_1_validation,1.3476871117123523,vendor_forecast_raw,1703,regular
HOMECARE_1_DETERGENT_KA_2_validation,1.4983094440649358,vendor_forecast_raw,1703,regular
HOMECARE_1_DETERGENT_KA_3_validation,1.2294035492346436,vendor_forecast_raw,1703,regular
HOMECARE_1_DETERGENT_MH_1_validation,1.3563458806666993,vendor_forecast_raw,1703,regular
HOMECARE_1_DETERGENT_MH_2_validation,0.5806696444441984,vendor_forecast_raw,1703,regular
HOMECARE_1_DETERGENT_MH_3_validation,0.8883996183268432,vendor_forecast_raw,1703,regular
HOMECARE_1_DETERGENT_MH_4_validation,0.7799308542296863,vendor_forecast_raw,1703,regular
HOMECARE_1_DETERGENT_TN_1_validation,0.6063493647975707,vendor_forecast_raw,1703,regular
HOMECARE_1_DETERGENT_TN_2_validation,0.6327664251168257,vendor_forecast_raw,1703,regular
HOMECARE_1_DETERGENT_TN_3_validation,0.9322728186392437,vendor_forecast_raw,1703,regular
HOMECARE_2_AGARBATTI_KA_1_validation,0.9661782548619418,vendor_forecast_raw,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_KA_2_validation,1.352819426978357,vendor_forecast_raw,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_KA_3_validation,2.8818953818734454,vendor_forecast_raw,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_1_validation,2.8455666218002613,vendor_forecast_raw,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_2_validation,2.9184251264417624,vendor_forecast_raw,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_3_validation,2.897514313268451,vendor_forecast_raw,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_MH_4_validation,2.0935397973145595,vendor_forecast_raw,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_1_validation,1.7724626515680104,vendor_forecast_raw,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_2_validation,0.5705081079526813,vendor_forecast_raw,1703,low_volume_intermittent
HOMECARE_2_AGARBATTI_TN_3_validation,2.0611024116255385,vendor_forecast_raw,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_1_validation,0.9083747777524831,tsb,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_2_validation,0.6926714540034384,tsb,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_KA_3_validation,0.7386941602478252,tsb,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_1_validation,1.2666632537069575,tsb,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_2_validation,0.6973119215819564,tsb,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_3_validation,0.4010202511981143,tsb,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_MH_4_validation,0.35441397119083645,tsb,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_1_validation,0.6687470967780662,tsb,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_2_validation,0.06518189730801925,tsb,1703,low_volume_intermittent
ELECTRONICS_1_CABLE_TN_3_validation,0.490841666859119,tsb,1703,low_volume_intermittent
ELECTRONICS_1_CHARGER_KA_1_validation,0.7695962486508457,tsb,1703,regular
ELECTRONICS_1_CHARGER_KA_2_validation,0.44437595760481113,tsb,1703,regular
ELECTRONICS_1_CHARGER_KA_3_validation,0.8455407149691753,tsb,1703,regular
ELECTRONICS_1_CHARGER_MH_1_validation,0.7508179802880207,tsb,1703,regular
ELECTRONICS_1_CHARGER_MH_2_validation,0.5657285507205044,tsb,1703,regular
ELECTRONICS_1_CHARGER_MH_3_validation,0.7753744539735844,tsb,1703,regular
ELECTRONICS_1_CHARGER_MH_4_validation,0.8153193755016814,tsb,1703,regular
ELECTRONICS_1_CHARGER_TN_1_validation,0.36614130342572776,tsb,1703,regular
ELECTRONICS_1_CHARGER_TN_2_validation,0.23670175589038467,tsb,1703,regular
ELECTRONICS_1_CHARGER_TN_3_validation,0.8275907156108552,tsb,1703,regular
GROCERY_3_ATTA_KA_1_validation,0.8322528180894907,tsb,1703,regular
GROCERY_3_ATTA_KA_2_validation,0.7930421945943424,tsb,1703,regular
GROCERY_3_ATTA_KA_3_validation,1.2332342312444693,tsb,1703,regular
GROCERY_3_ATTA_MH_1_validation,0.7638473668212197,tsb,1703,regular
GROCERY_3_ATTA_MH_2_validation,1.3976586206896418,tsb,1703,regular
GROCERY_3_ATTA_MH_3_validation,0.6829181421336022,tsb,1703,regular
GROCERY_3_ATTA_MH_4_validation,1.0387480843739818,tsb,1703,regular
GROCERY_3_ATTA_TN_1_validation,0.763490949555094,tsb,1703,regular
GROCERY_3_ATTA_TN_2_validation,0.5542661733434129,tsb,1703,regular
